,focus,distr,own,office
0,-2.8727158118009566,3.7858058542426583,28.15761638182891,0.06722100849671156
1,-0.06158027133055587,-0.05795093343377373,-0.4127696732393343,-0.047597926094251064
2,-0.9769102205607936,0.01984137433827075,-1.0508640807434717,-0.8096557132625959
3,-1.3716807276846648,-0.6156453117329551,-2.0589384896662333,-1.0827727116544987
4,14.337668335466388,-1.0264805003344284,-0.2644786911770546,-0.2208713716087186
5,0.17183541886113202,-1.516095977767294,12.083998820180025,-0.9210530439220294
6,-0.6003294930573272,-0.6125521163377874,-2.889600615326091,-3.964430490500317
7,-0.1991393346211658,-0.8049729199029407,-0.9299433943107142,-1.091561014848402
8,0.2740322889209656,70.2877021289776,-0.8936258024067378,-0.05670163535557984
9,-0.13187705290188545,-13.900950824097224,-0.5021119585319597,0.1274377667391077
10,-0.1702649548853738,11.205363998102426,-1.6474303890509812,-0.07397129912281107
11,-0.2911383711905872,2.913601395383753,-3.2560127725658217,-1.5617979676467706
12,-0.17445992345067046,-16.454603842986558,7.506578398122826,-0.9331597324919334
13,-0.7172334018161762,-7.000809877741197,-1.8313061201495016,-0.7582180107070088
14,-0.10095717809586666,-0.6909719010777837,-0.022045836575062382,-4.346640025832455
15,0.13730580359606626,-4.067490481442165,-0.6830171873173099,-2.7247255456256188
16,,-2.793614406637758,-0.8176696030075871,-0.031728373718334174
17,0.0017982252936433844,-0.6486093271265825,-1.3714370439732402,0.03717478644664606
18,-0.2458989937717362,-0.4626346321802097,-1.0778837580153893,-0.2313543693728863
19,-0.13373416865877635,-1.9820885487127968,-0.9306499857002104,-0.8074279981349572
20,-0.7912429131227102,-0.7324487630648078,1.0960745390615936,-2.831701632921168
21,-0.35367509834962463,0.14173656998547393,0.6922009400769655,-2.867685541730946
22,-0.6143536077458979,-0.0846997553021372,0.8073833196434677,-0.13715884676709636
23,-0.487172534414765,-2.7623615303962765,-1.643674106060559,
24,-1.721910354905409,-0.8962774282113699,-1.70900032496801,-0.3910720198803592
25,-0.11897785064331907,144.56879706289092,33.97235168320276,-1.3007700686836596
26,0.2979037055844678,-1.2665459228654523,-11.196580784597629,-0.13846965491881896
27,0.08467339673026185,-2.2061145266739093,11.318478988692693,-0.5620675101885539
28,0.2415935473494727,13.090488361964836,1.8962861032149367,-0.5677310787770995
29,-1.287418879992492,-1.4329021606518706,6.419598760961787,-0.8258292712883307
30,-1.6274947816245562,-0.14190387978519686,-1.932313457615884,-1.0803016722428522
31,-1.840233299248662,-0.8081825451604445,-1.8354248100404589,-0.5743059469703866
32,0.028724221574164963,-4.676135448323882,-29.659695510615467,-0.5918794812041314
33,-0.08504053569472132,-0.23389785526623025,-3.8832115017329234,-0.42556536755239455
34,-0.5077125403456277,-0.1906833566919484,1.8963462359405283,-2.565075991223656
35,-2.8461616473917077,-0.027978008952218237,3.5959055552805803,-0.5709311116146787
36,-0.5998774546184198,-0.3769188108623854,-0.7281277059516447,-0.921586981992024
37,-0.837905712397427,-0.2772682754618953,,-0.6568988658399648
38,0.15294377655728178,,,-3.3806634768890014
39,,,,
40,,,,
