,focus,distr,own,office
0,0.9329589726965852,0.7218395477767291,0.8253390218635438,0.7023153175904152
1,0.8274141352319885,0.6617847756766859,0.7155970424739418,0.612636863879248
2,0.7286598829994988,0.6278564549995538,0.7179684708149372,0.5701415684140917
3,0.6207347679865713,0.586859140862475,0.5451817868994406,0.6813091781890872
4,0.6797634165542439,0.5241110145362459,0.5904324449630532,0.5820330767875871
5,0.8210884460356129,0.46498484679077734,0.5098291772259044,0.686309399403033
6,0.7995297382780745,0.5889667115372608,0.4395054324100817,0.48520315373036366
7,0.7491547836063764,0.7366171782575063,0.549508749745092,0.4453502673698145
8,0.6163180934161833,0.41316841678784,0.5348869807333175,0.5106908276625256
9,0.8228560759496303,0.38750836865503385,0.5136206990235279,0.5753786553050254
10,0.7972669299895577,0.493727377107285,0.5404918967556371,0.4410771970632961
11,0.7307299611285881,0.3643689868141327,0.5170190845733454,0.4410020356886575
12,0.589443045037739,0.4611693454826363,0.5845793590960715,0.4394997021547733
13,,,,
