,focus,distr,own,office
0,0.47876849135672356,0.9609799283314163,0.8111313773303176,0.6720550994829186
1,0.5385414303354241,0.3907100173588165,0.6573297485018202,1.5763737528693869
2,0.47514597958326626,0.6138849994520926,0.6295683692674818,1.0960007646297303
3,0.6071714505031485,0.5074517032879085,0.5386233934810466,2.7779552271373134
4,0.5885276341566278,0.7461184570263585,0.724664192527891,2.2840734124020847
5,0.5500474487208625,0.5822330620028273,0.5092917908596947,1.0761099054111594
6,0.6012697749252652,0.5955232124717632,0.5675125409328694,4.264285710854069
7,0.4480115624769771,0.6823315910452278,0.7333798076179369,2.695744645597568
8,0.5122772656951075,0.7582451721953546,0.6293943892697876,0.6807335408360503
9,0.6460608327561337,1.0333162805177347,0.6236867140912473,1.18593200950811
10,0.6966292452423577,1.0253714167404704,0.7606569306339921,2.9640894230954484
11,0.7957911686444845,1.9265792113596456,0.8112462031856079,0.8383757129095685
12,0.6103634508000567,1.0580189375564912,0.636996716173462,1.3347822878646374
13,,,,
