,distr-focus,own-focus,office-focus,own-distr,office-distr,office-own
0,-0.22366579350439666,-0.17200290230070103,0.3062857741588638,0.051662891203695625,0.5299515676632605,0.47828867645956485
1,0.17008002899639357,0.10679001140434895,-0.83854991961679,-0.06329001759204461,-1.0086299486131836,-0.945339931021139
2,-0.027502836905631628,0.08480690266499899,0.17417346200195585,0.11230973957063062,0.20167629890758748,0.08936655933695686
3,-1.3229220911822226,-1.7702979928957299,-0.9125097314226674,-0.44737590171350733,0.4104123597595551,0.8577882614730624
4,-1.0594258167791153,-0.9764237686754564,-0.8986171088403605,0.08300204810365874,0.1608087079387547,0.07780665983509596
5,0.3109948835303966,0.3443455844449679,0.5692415946950184,0.03335070091457129,0.25824671116462183,0.22489601025005052
6,-16.833112503072034,-16.776110945875683,-16.430658006335264,0.05700155719635337,0.40245449673677147,0.3454529395404181
7,0.3348874930559357,0.46835201200145293,1.0259389244454569,0.1334645189455172,0.6910514313895211,0.5575869124440039
8,-1.2832163283853688,-1.2358899821884108,-0.9522819087821276,0.04732634619695797,0.3309344196032412,0.28360807340628325
9,-0.8811280350649588,-0.6228584702110004,-4.801387992471355,0.25826956485395847,-3.920259957406396,-4.178529522260354
10,-0.2958691972819093,1.3705916409520074,0.9282477272976266,1.6664608382339166,1.2241169245795358,-0.44234391365438075
11,-0.432131474363609,-0.32646775015692225,-0.3442261539502986,0.10566372420668674,0.0879053204133104,-0.017758403793376343
12,3.6367408784142934,5.559340845364317,4.961004550835137,1.9225999669500238,1.3242636724208428,-0.5983362945291809
13,,,,,,
