,task 2-task 1,task 3-task 1,task 4-task 1,task 3-task 2,task 4-task 2,task 4-task 3
0,-0.0049180327868852455,0.0,-0.0049180327868852455,0.0049180327868852455,0.0,-0.0049180327868852455
1,-0.0015846994535519126,0.0,-0.0049180327868852455,0.0015846994535519126,-0.0033333333333333327,-0.0049180327868852455
2,-0.0049180327868852455,0.0,0.00174863387978142,0.0049180327868852455,0.006666666666666665,0.00174863387978142
3,-0.0049180327868852455,0.003333333333333335,-0.0049180327868852455,0.00825136612021858,0.0,-0.00825136612021858
4,-0.0049180327868852455,0.003333333333333333,0.005081967213114754,0.008251366120218578,0.009999999999999998,0.0017486338797814203
5,-0.004918032786885246,0.0,-0.0049180327868852455,0.004918032786885246,8.673617379884035e-19,-0.0049180327868852455
6,-0.0015846994535519134,0.0,-0.0049180327868852455,0.0015846994535519134,-0.003333333333333332,-0.0049180327868852455
7,-0.0049180327868852455,0.003333333333333334,-0.0015846994535519132,0.00825136612021858,0.003333333333333332,-0.004918032786885247
8,-0.0049180327868852455,0.0,-0.0049180327868852455,0.0049180327868852455,0.0,-0.0049180327868852455
9,-0.0049180327868852455,0.0,-0.0015846994535519134,0.0049180327868852455,0.003333333333333332,-0.0015846994535519134
10,-0.0049180327868852455,0.0,-0.0049180327868852455,0.0049180327868852455,0.0,-0.0049180327868852455
11,-0.00825136612021858,-0.0033333333333333344,-0.004918032786885248,0.0049180327868852455,0.003333333333333332,-0.0015846994535519134
12,-0.012788403157255615,0.017129629629629627,-0.012788403157255617,0.02991803278688524,-8.673617379884035e-19,-0.02991803278688524
13,,,,,,
