,task 2-task 1,task 3-task 1,task 4-task 1,task 3-task 2,task 4-task 2,task 4-task 3
0,-0.006805555555555551,-0.0012499999999999872,-0.03175091074681238,0.005555555555555564,-0.024945355191256832,-0.030500910746812396
1,-0.005277777777777777,-0.009722222222222226,0.003943533697632062,-0.004444444444444449,0.00922131147540984,0.013665755919854288
2,-0.027777777777777773,-0.04055555555555555,-0.04883424408014572,-0.012777777777777784,-0.021056466302367953,-0.008278688524590168
3,-0.03222222222222223,-0.004166666666666666,-0.023556466302367948,0.028055555555555563,0.00866575591985428,-0.019389799635701283
4,-0.018333333333333333,-0.04666666666666666,-0.049667577413479054,-0.028333333333333332,-0.03133424408014572,-0.0030009107468123904
5,-0.0375,-0.004444444444444445,-0.02272313296903461,0.03305555555555555,0.01477686703096539,-0.018278688524590164
6,-0.018333333333333333,-0.03111111111111111,-0.05688979963570128,-0.012777777777777777,-0.03855646630236795,-0.02577868852459017
7,0.015,0.005277777777777774,-0.008000910746812391,-0.009722222222222226,-0.02300091074681239,-0.013278688524590165
8,0.0325,0.01722222222222222,-0.013556466302367946,-0.015277777777777786,-0.046056466302367954,-0.030778688524590165
9,0.047222222222222235,0.05000000000000002,0.016721311475409843,0.002777777777777782,-0.030500910746812392,-0.03327868852459018
10,,,,,,
